num,id,full name,name author,scientific name,family,infrafamily,genus,infragenus,species,infraspecies,hybrid,hybrid genus,rank,reference,published,publishing author,published in id,author team ids,species author team ids,original remarks,bhl page,published in,bibliographic reference,bibliographic type info,citation type,reference collation,collection number,collector team,collection day 1,collection month 1,collection year 1,collection day 2,collection month 2,collection year 2,distribution,end page,geographic unit,in powo,latitude degrees,latitude minutes,latitude seconds,locality,longitude degrees,longitude minutes,longitude seconds,east or west,north or south,name status,name status bot code,name status comment,name status type,name status qualifier,original basionym,original basionym author team,original cited type,original hybrid parentage,original parent citation taxon name author team,original replaced synonym,original replaced synonym author team,original taxon distribution,original taxon name,original taxon name author team,other links,primary pagination,publication author,publication year full,publication year note,publication year text,reference remarks,remarks,secondary pagination,species author,standardised basionym author flag,standardised publication flag,standardised publishing author flag,start page,suppressed,top copy,type locations,type name,type remarks,volume
1,urn:lsid:ipni.org:names:476585-1,,Boiss.,Astragalus cabulicus,Leguminosae,,Astragalus,,cabulicus,,false,false,spec.,"Diagn. Pl. Orient. ser. 1, 9: 48. 1849 [Jan-Feb 1849]",1849,Boiss.,urn:lsid:ipni.org:publications:904-2,Boiss.@16284-1@1@aut,,#NOME?,,Diagn. Pl. Orient.,,,unknown,"ser. 1, 9: 48",,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849 [Jan-Feb 1849],[Jan-Feb 1849],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476586-1,,Phil.,Astragalus cachinalensis,Leguminosae,,Astragalus,,cachinalensis,,false,false,spec.,Fl. Atacam. 15. 1860,1860,Phil.,urn:lsid:ipni.org:publications:1438-2,Phil.@12735-1@1@aut,,Chili,,Fl. Atacam.,,,unknown,15,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476587-1,,Boiss.,Astragalus cadmicus,Leguminosae,,Astragalus,,cadmicus,,false,false,spec.,"Diagn. Pl. Orient. ser. 1, 2: 44. 1843 [Mar 1843]",1843,Boiss.,urn:lsid:ipni.org:publications:904-2,Boiss.@16284-1@1@aut,,As. Min,,Diagn. Pl. Orient.,,,unknown,"ser. 1, 2: 44",,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1843 [Mar 1843],[Mar 1843],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476590-1,,Pall.,Astragalus caeruleus,Leguminosae,,Astragalus,,caeruleus,,false,false,spec.,Reise Russ. Reich. 3(1): 293. 1776,1776,Pall.,urn:lsid:ipni.org:publications:3607-2,Pall.@7276-1@1@aut,,#NOME?,,Reise Russ. Reich.,,,unknown,3(1): 293,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1776,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476592-1,,Tsai & Yu,Astragalus caeruleus,Leguminosae,,Astragalus,,caeruleus,,false,false,spec.,Bull. Fan Mem. Inst. Biol. Bot. 9: 258. 1940,1940,Tsai & Yu,urn:lsid:ipni.org:publications:8560-2,"Tsai@0-0@1@aut, Yu@0-0@2@aut",,China (Sikang). Illus,,Bull. Fan Mem. Inst. Biol. Bot.,,,unknown,0.554166667,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476593-1,,Gontsch.,Astragalus caespitosulus,Leguminosae,,Astragalus,,caespitosulus,,false,false,spec.,Bot. Mater. Gerb. Bot. Inst. Komarova Akad. Nauk S.S.S.R. 9: 139. 1946,1946,Gontsch.,urn:lsid:ipni.org:publications:865-2,Gontsch.@3260-1@1@aut,,As. centr. (Pamir-Alai),,Bot. Mater. Gerb. Bot. Inst. Komarova Akad. Nauk S.S.S.R.,,,unknown,0.471527778,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476596-1,,Fisch.,Astragalus calabricus,Leguminosae,,Astragalus,,calabricus,,false,false,spec.,Bull. Soc. Imp. Naturalistes Moscou 26: 402. 1854,1854,Fisch.,urn:lsid:ipni.org:publications:880-2,Fisch.@2744-1@1@aut,,Calabria,,Bull. Soc. Imp. Naturalistes Moscou,,,unknown,26: 402,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1854,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476600-1,,Podlech,Astragalus calcicola,Leguminosae,,Astragalus,,calcicola,,false,false,spec.,"Mitt. Bot. Staatssamml. MÃ¼nchen 11: 279. 1973 , as 'calcicolus'",1973,Podlech,urn:lsid:ipni.org:publications:1010-2,Podlech@12738-1@1@aut,,Afghanistan,,Mitt. Bot. Staatssamml. MÃ¼nchen,,,unknown,0.652083333,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973,,,", as 'calcicolus'",,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476601-1,,Greene,Astragalus californicus,Leguminosae,,Astragalus,,californicus,,false,false,spec.,Bull. Calif. Acad. Sci. 1(3): 157. 1885 [1886 publ. 28 Feb 1885],1885,Greene,urn:lsid:ipni.org:publications:3691-2,Greene@3366-1@1@aut,,Calif,,Bull. Calif. Acad. Sci.,,,unknown,1(3): 157,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1885 [1886 publ. 28 Feb 1885],[1886 publ. 28 Feb 1885],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476602-1,,Boiss.,Astragalus callichrous,Leguminosae,,Astragalus,,callichrous,,false,false,spec.,"Diagn. Pl. Orient. ser. 1, 9: 62. 1849 [Jan-Feb 1849]",1849,Boiss.,urn:lsid:ipni.org:publications:904-2,Boiss.@16284-1@1@aut,,Palaestin,,Diagn. Pl. Orient.,,,unknown,"ser. 1, 9: 62",,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849 [Jan-Feb 1849],[Jan-Feb 1849],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476604-1,,Buhse,Astragalus callistachys,Leguminosae,,Astragalus,,callistachys,,false,false,spec.,Bull. Soc. Imp. Naturalistes Moscou 26(2): 463. 1853,1853,Buhse,urn:lsid:ipni.org:publications:880-2,Buhse@12365-1@1@aut,,Persia,,Bull. Soc. Imp. Naturalistes Moscou,,,unknown,26(2): 463,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1853,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476606-1,,Boiss. & Heldr.,Astragalus calophyllus,Leguminosae,,Astragalus,,calophyllus,,false,false,spec.,"Diagn. Pl. Orient. ser. 2, 2: 26. 1856 [Nov-Dec 1856]",1856,Boiss. & Heldr.,urn:lsid:ipni.org:publications:904-2,"Heldr.@3803-1@2@aut, Boiss.@16284-1@1@aut",,Anatolia,,Diagn. Pl. Orient.,,,unknown,"ser. 2, 2: 26",,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856 [Nov-Dec 1856],[Nov-Dec 1856],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476609-1,,M.Bieb.,Astragalus calycinus,Leguminosae,,Astragalus,,calycinus,,false,false,spec.,Fl. Taur.-Caucas. 2: 199. 1808,1808,M.Bieb.,urn:lsid:ipni.org:publications:950-2,M.Bieb.@6129-1@1@aut,,Reg. Caucas,,Fl. Taur.-Caucas.,,,unknown,0.221527778,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1808,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476610-1,,Torr. ex S.Watson,Astragalus calycosus,Leguminosae,,Astragalus,,calycosus,,false,false,spec.,"Botany [Fortieth Parallel] 66. 1871 [Sep-Dec 1871] ; vol. 5,  United States Geological Expolration [sic] of the Fortieth Parallel, under Clarence King.",1871,Torr. ex S.Watson,urn:lsid:ipni.org:publications:5332-2,"S.Watson@11437-1@2@autEx, Torr.@0-0@1@aut",,Calif,,Botany [Fortieth Parallel],,,unknown,66,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1871 [Sep-Dec 1871],[Sep-Dec 1871],,"; vol. 5,  United States Geological Expolration [sic] of the Fortieth Parallel, under Clarence King.",,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476612-1,,L.,Astragalus campestris,Leguminosae,,Astragalus,,campestris,,false,false,spec.,Sp. Pl. 2: 761. 1753 [1 May 1753],1753,L.,urn:lsid:ipni.org:publications:1071-2,L.@12653-1@1@aut,,#NOME?,,Sp. Pl.,,,unknown,0.611805556,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1753 [1 May 1753],[1 May 1753],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476614-1,,Benth. ex Bunge,Astragalus camporum,Leguminosae,,Astragalus,,camporum,,false,false,spec.,"MÃ©m. Acad. Imp. Sci. St.-PÃ©tersbourg, SÃ©r. 7. 15(1): 3. 1869 ; Generis Astragali",1869,Benth. ex Bunge,urn:lsid:ipni.org:publications:1000-2,"Bunge@12367-1@2@autEx, Benth.@15956-1@1@aut",,Afghanist,,"MÃ©m. Acad. Imp. Sci. St.-PÃ©tersbourg, SÃ©r. 7.",,,unknown,15(1): 3,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869,,,; Generis Astragali,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476616-1,,N.D.Simpson,Astragalus camptodontoides,Leguminosae,,Astragalus,,camptodontoides,,false,false,spec.,Notes Roy. Bot. Gard. Edinburgh 8: 240. 1915,1915,N.D.Simpson,urn:lsid:ipni.org:publications:758-2,N.D.Simpson@9685-1@1@aut,,China (Yunnan),,Notes Roy. Bot. Gard. Edinburgh,,,unknown,0.5,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1915,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476620-1,,Boiss.,Astragalus campylanthus,Leguminosae,,Astragalus,,campylanthus,,false,false,spec.,"Diagn. Pl. Orient. ser. 1, 6: 42. 1846 [1845 publ. Jul 1846]",1846,Boiss.,urn:lsid:ipni.org:publications:904-2,Boiss.@16284-1@1@aut,,Persia,,Diagn. Pl. Orient.,,,unknown,"ser. 1, 6: 42",,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1846 [1845 publ. Jul 1846],[1845 publ. Jul 1846],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476623-1,,Fisch. & C.A.Mey.,Astragalus campylorhynchus,Leguminosae,,Astragalus,,campylorhynchus,,false,false,spec.,Linnaea 10(Lit.): 84. 1835,1835,Fisch. & C.A.Mey.,urn:lsid:ipni.org:publications:703-2,"Fisch.@2744-1@1@aut, C.A.Mey.@6411-1@2@aut",,Persia,100654,Linnaea,,,unknown,10(Lit.): 84,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,1835,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476624-1,,Boiss.,Astragalus campylosema,Leguminosae,,Astragalus,,campylosema,,false,false,spec.,"Diagn. Pl. Orient. ser. 1, 2: 82. 1843 [Mar 1843]",1843,Boiss.,urn:lsid:ipni.org:publications:904-2,Boiss.@16284-1@1@aut,,Cilicia,,Diagn. Pl. Orient.,,,unknown,"ser. 1, 2: 82",,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1843 [Mar 1843],[Mar 1843],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476627-1,,Willd.,Astragalus canaliculatus,Leguminosae,,Astragalus,,canaliculatus,,false,false,spec.,Enum. Pl. Suppl. [Willdenow] 52. 1814 [Jul-Dec 1814],1814,Willd.,urn:lsid:ipni.org:publications:16514-2,Willd.@11692-1@1@aut,,#NOME?,,Enum. Pl. Suppl. [Willdenow],,,unknown,52,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814 [Jul-Dec 1814],[Jul-Dec 1814],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476628-1,,Bunge,Astragalus cancellatus,Leguminosae,,Astragalus,,cancellatus,,false,false,spec.,"MÃ©m. Acad. Imp. Sci. St.-PÃ©tersbourg, SÃ©r. 7. 15(1): 178. 1869 ; Generis Astragali",1869,Bunge,urn:lsid:ipni.org:publications:1000-2,Bunge@12367-1@1@aut,,Persia,,"MÃ©m. Acad. Imp. Sci. St.-PÃ©tersbourg, SÃ©r. 7.",,,unknown,15(1): 178,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869,,,; Generis Astragali,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476630-1,,Greene,Astragalus candicans,Leguminosae,,Astragalus,,candicans,,false,false,spec.,Bull. Calif. Acad. Sci. 1(3): 156. 1885 [1886 publ. 28 Feb 1885],1885,Greene,urn:lsid:ipni.org:publications:3691-2,Greene@3366-1@1@aut,,Calif,,Bull. Calif. Acad. Sci.,,,unknown,1(3): 156,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1885 [1886 publ. 28 Feb 1885],[1886 publ. 28 Feb 1885],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476632-1,,Freyn & Sint.,Astragalus candicans,Leguminosae,,Astragalus,,candicans,,false,false,spec.,Oesterr. Bot. Z. 42: 9. 1892,1892,Freyn & Sint.,urn:lsid:ipni.org:publications:768-2,"Sint.@9700-1@2@aut, Freyn@2901-1@1@aut",,#NOME?,,Oesterr. Bot. Z.,,,unknown,42:09:00,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476633-1,,Ledeb.,Astragalus candidissimus,Leguminosae,,Astragalus,,candidissimus,,false,false,spec.,Fl. Altaic. [Ledebour]. 3: 309. 1831 [Jul-Dec(?) 1831],1831,Ledeb.,urn:lsid:ipni.org:publications:918-2,Ledeb.@5393-1@1@aut,,Sibir. alt.; Calif,6039066,Fl. Altaic. [Ledebour].,,,unknown,0.339583333,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1831 [Jul-Dec? 1831],[Jul-Dec(?) 1831],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476634-1,,Brandegee,Astragalus candidissimus,Leguminosae,,Astragalus,,candidissimus,,false,false,spec.,"Proc. Calif. Acad. Sci. ser. 2, 2: 149. 1889",1889,Brandegee,urn:lsid:ipni.org:publications:1045-2,Brandegee@1071-1@1@aut,,Calif,,Proc. Calif. Acad. Sci.,,,unknown,"ser. 2, 2: 149",,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1889,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476635-1,,Boiss.,Astragalus candolleanus,Leguminosae,,Astragalus,,candolleanus,,false,false,spec.,"Diagn. Pl. Orient. ser. 1, 2: 80. 1843 [Mar 1843]",1843,Boiss.,urn:lsid:ipni.org:publications:904-2,Boiss.@16284-1@1@aut,,Persia,,Diagn. Pl. Orient.,,,unknown,"ser. 1, 2: 80",,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1843 [Mar 1843],[Mar 1843],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476636-1,,Royle,Astragalus candolleanus,Leguminosae,,Astragalus,,candolleanus,,false,false,spec.,Ill. Bot. Himal. Mts. [Royle] 199. 1835 [Apr 1835],1835,Royle,urn:lsid:ipni.org:publications:974-2,Royle@8688-1@1@aut,,#NOME?,,Ill. Bot. Himal. Mts. [Royle],,,unknown,199,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,1835 [Apr 1835],[Apr 1835],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476638-1,,Bunge,Astragalus canescens,Leguminosae,,Astragalus,,canescens,,false,false,spec.,"MÃ©m. Acad. Imp. Sci. St.-PÃ©tersbourg, SÃ©r. 7. 15(1): 174. 1869 ; Generis Astragali",1869,Bunge,urn:lsid:ipni.org:publications:1000-2,Bunge@12367-1@1@aut,,Armenia,,"MÃ©m. Acad. Imp. Sci. St.-PÃ©tersbourg, SÃ©r. 7.",,,unknown,15(1): 174,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869,,,; Generis Astragali,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476639-1,,Kit.,Astragalus canescens,Leguminosae,,Astragalus,,canescens,,false,false,spec.,Linnaea 32(4-5): 625. 1864 [Jan 1864],1864,Kit.,urn:lsid:ipni.org:publications:703-2,Kit.@4819-1@1@aut,,Hungar,118716,Linnaea,,,unknown,32(4-5): 625,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1864 [Jan 1864],[Jan 1864],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476640-1,,Sol. ex Lowe,Astragalus canescens,Leguminosae,,Astragalus,,canescens,,false,false,spec.,Trans. Cambridge Philos. Soc. 4(1): 34. 1831 [Jun 1831],1831,Sol. ex Lowe,,"Sol.@9870-1@1@aut, Lowe@0-0@2@autEx",,#NOME?,,Trans. Cambridge Philos. Soc.,,,unknown,4(1): 34,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1831 [Jun 1831],[Jun 1831],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476641-1,,DC.,Astragalus canescens,Leguminosae,,Astragalus,,canescens,,false,false,spec.,"Astragalogia 142 (ed. quarto), 114 (ed. folio), no. 39, t. 16. 1802 [15 Nov 1802]",1802,DC.,urn:lsid:ipni.org:publications:853-2,DC.@16855-1@1@aut,,#NOME?,,Astragalogia,,,unknown,"142 (ed. quarto), 114 (ed. folio), no. 39, t. 16",,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1802 [15 Nov 1802],[15 Nov 1802],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476643-1,,Willd.,Astragalus caniculatus,Leguminosae,,Astragalus,,caniculatus,,false,false,spec.,Enum. Pl. Suppl. [Willdenow] 52. 1814 [Jul-Dec 1814],1814,Willd.,urn:lsid:ipni.org:publications:16514-2,Willd.@11692-1@1@aut,,#NOME?,,Enum. Pl. Suppl. [Willdenow],,,unknown,52,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814 [Jul-Dec 1814],[Jul-Dec 1814],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476644-1,,Boiss.,Astragalus canispinus,Leguminosae,,Astragalus,,canispinus,,false,false,spec.,Fl. Orient. [Boissier] Suppl. 181. 1888 [Oct 1888],1888,Boiss.,urn:lsid:ipni.org:publications:945-2,Boiss.@16284-1@1@aut,,Afghan,,Fl. Orient. [Boissier],,,unknown,Suppl. 181,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1888 [Oct 1888],[Oct 1888],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476654-1,,Lam.,Astragalus capitatus,Leguminosae,,Astragalus,,capitatus,,false,false,spec.,Fl. FranÃ§. (Lamarck) 2: 640. 1779 [1778 publ. after 21 Mar 1779],1779,Lam.,urn:lsid:ipni.org:publications:7220-2,Lam.@5227-1@1@aut,,#NOME?,,Fl. FranÃ§. (Lamarck),,,unknown,0.527777778,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1779 [1778 publ. after 21 Mar 1779],[1778 publ. after 21 Mar 1779],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476656-1,,Boiss. & Hohen.,Astragalus capito,Leguminosae,,Astragalus,,capito,,false,false,spec.,"Diagn. Pl. Orient. ser. 1, 9: 40. 1849 [Jan-Feb 1849]",1849,Boiss. & Hohen.,urn:lsid:ipni.org:publications:904-2,"Hohen.@4033-1@2@aut, Boiss.@16284-1@1@aut",,Persia,,Diagn. Pl. Orient.,,,unknown,"ser. 1, 9: 40",,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849 [Jan-Feb 1849],[Jan-Feb 1849],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476657-1,,Boiss.,Astragalus cappadocicus,Leguminosae,,Astragalus,,cappadocicus,,false,false,spec.,"Diagn. Pl. Orient. ser. 1, 2: 74. 1843 [Mar 1843]",1843,Boiss.,urn:lsid:ipni.org:publications:904-2,Boiss.@16284-1@1@aut,,As. Min,,Diagn. Pl. Orient.,,,unknown,"ser. 1, 2: 74",,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1843 [Mar 1843],[Mar 1843],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476658-1,,L.,Astragalus caprinus,Leguminosae,,Astragalus,,caprinus,,false,false,spec.,"Sp. Pl., ed. 2. 2: 1071. 1763 [Aug 1763]",1763,L.,urn:lsid:ipni.org:publications:1304-2,L.@12653-1@1@aut,,Barbaria; Oriens,,"Sp. Pl., ed. 2.",,,unknown,0.827083333,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763 [Aug 1763],[Aug 1763],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476659-1,,Pall.,Astragalus caprinus,Leguminosae,,Astragalus,,caprinus,,false,false,spec.,Reise Russ. Reich. 2(1): 329. 1773,1773,Pall.,urn:lsid:ipni.org:publications:3607-2,Pall.@7276-1@1@aut,,#NOME?,,Reise Russ. Reich.,,,unknown,2(1): 329,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1773,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476660-1,,Guss.,Astragalus caprinus,Leguminosae,,Astragalus,,caprinus,,false,false,spec.,Fl. Sicul. Syn. 2(1): 315. 1844,1844,Guss.,urn:lsid:ipni.org:publications:3641-2,Guss.@3492-1@1@aut,,#NOME?,,Fl. Sicul. Syn.,,,unknown,2(1): 315,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1844,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476661-1,,Boriss.,Astragalus captiosus,Leguminosae,,Astragalus,,captiosus,,false,false,spec.,Bot. Mater. Gerb. Bot. Inst. Komarova Akad. Nauk S.S.S.R. 10: 48. 1947,1947,Boriss.,urn:lsid:ipni.org:publications:865-2,Boriss.@13886-1@1@aut,,Caucas,,Bot. Mater. Gerb. Bot. Inst. Komarova Akad. Nauk S.S.S.R.,,,unknown,10:48,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476662-1,,Fisch. & C.A.Mey.,Astragalus caraganae,Leguminosae,,Astragalus,,caraganae,,false,false,spec.,Bull. Soc. Imp. Naturalistes Moscou 11(4): 344. 1838,1838,Fisch. & C.A.Mey.,urn:lsid:ipni.org:publications:880-2,"Fisch.@2744-1@1@aut, C.A.Mey.@6411-1@2@aut",,Reg. Caucas.; Persia,,Bull. Soc. Imp. Naturalistes Moscou,,,unknown,11(4): 344,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1838,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476665-1,,Boiss.,Astragalus cariensis,Leguminosae,,Astragalus,,cariensis,,false,false,spec.,"Diagn. Pl. Orient. ser. 1, 9: 56. 1849 [Jan-Feb 1849]",1849,Boiss.,urn:lsid:ipni.org:publications:904-2,Boiss.@16284-1@1@aut,,As. Min,,Diagn. Pl. Orient.,,,unknown,"ser. 1, 9: 56",,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849 [Jan-Feb 1849],[Jan-Feb 1849],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476669-1,,Bornm.,Astragalus carmanicus,Leguminosae,,Astragalus,,carmanicus,,false,false,spec.,"Beih. Bot. Centralbl., Abt. 2. 57 Abt. B: 277. 1937",1937,Bornm.,urn:lsid:ipni.org:publications:20012157-2,Bornm.@16356-1@1@aut,,Persia,,"Beih. Bot. Centralbl., Abt. 2.",,,unknown,57 Abt. B: 277,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1937,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476673-1,,Pursh,Astragalus carnosus,Leguminosae,,Astragalus,,carnosus,,false,false,spec.,Fl. Amer. Sept. (Pursh) 2: 740. 1813 [Dec 1813],1813,Pursh,urn:lsid:ipni.org:publications:919-2,Pursh@8035-1@1@aut,,#NOME?,,Fl. Amer. Sept. (Pursh),,,unknown,0.597222222,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1813 [Dec 1813],[Dec 1813],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476674-1,,I.Deml,Astragalus caroli-henrici,Leguminosae,,Astragalus,,caroli-henrici,,false,false,spec.,Boissiera 21: 87. 1972,1972,I.Deml,urn:lsid:ipni.org:publications:1557-2,I.Deml@2121-1@1@aut,,Afghanistan,,Boissiera,,,unknown,0.935416667,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972,,,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476675-1,,L.,Astragalus carolinianus,Leguminosae,,Astragalus,,carolinianus,,false,false,spec.,Sp. Pl. 2: 757. 1753 [1 May 1753],1753,L.,urn:lsid:ipni.org:publications:1071-2,L.@12653-1@1@aut,,#NOME?,,Sp. Pl.,,,unknown,0.609027778,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1753 [1 May 1753],[1 May 1753],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476676-1,,Rouy,Astragalus carpathicus,Leguminosae,,Astragalus,,carpathicus,,false,false,spec.,"Fl. France [Rouy & Foucaud] 5: 196, in adnot. 1899 [Jan 1899]",1899,Rouy,urn:lsid:ipni.org:publications:17517-2,Rouy@8674-1@1@aut,,Oxytropis carpathica,,Fl. France [Rouy & Foucaud],,,unknown,"5: 196, in adnot.",,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1899 [Jan 1899],[Jan 1899],,,,,,,,,,false,true,,,,
1,urn:lsid:ipni.org:names:476677-1,,"Al.Fed., Fed. & Rzazade",Astragalus carthlicus,Leguminosae,,Astragalus,,carthlicus,,false,false,spec.,Bot. Mater. Gerb. Bot. Inst. Komarova Akad. Nauk S.S.S.R. 16: 227. 1954,1954,"Al.Fed., Fed. & Rzazade",urn:lsid:ipni.org:publications:865-2,"Al.Fed.@2665-1@1@aut, Rzazade@8774-1@3@aut, Fed.@2666-1@2@aut",,Caucas. (Georgia),,Bot. Mater. Gerb. Bot. Inst. Komarova Akad. Nauk S.S.S.R.,,,unknown,0.824305556,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954,,,,,,,,,,,false,true,,,,
